product_id,product_name,brand,category,sub_category,seller_id,price,discount_percent,stock_quantity,reorder_level,warehouse_location,rating,total_reviews,availability_status,last_updated,customer_review,review_text,feedback,comment,description
100623,Apple Furniture Model-937,Apple,Home,Furniture,SELL1002,4111,5,77,86,Mumbai,2.9,3480,In Stock,2025-12-19,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100624,HP Headphones Model-553,HP,Electronics,Headphones,SELL1001,47187,15,316,60,Hyderabad,4.4,224,In Stock,2025-12-18,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100625,Sony Headphones Model-403,Sony,Electronics,Headphones,SELL1002,44914,10,290,23,Mumbai,3.3,1182,In Stock,2025-12-04,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100626,Puma Refrigerator Model-689,Puma,Appliances,Refrigerator,SELL1001,28331,20,359,78,Mumbai,3.8,4861,In Stock,2025-12-07,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100627,Dell Refrigerator Model-821,Dell,Appliances,Refrigerator,SELL1001,2524,0,481,65,Chennai,4.4,1941,In Stock,2025-11-29,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly,Stopped working quickly
100628,Samsung Headphones Model-767,Samsung,Electronics,Headphones,SELL1002,33226,0,315,69,Hyderabad,4.9,2297,In Stock,2025-12-09,Average quality,Average quality,Average quality,Average quality,Average quality
100629,Nike Kitchen Model-303,Nike,Home,Kitchen,SELL1003,8773,15,338,52,Delhi,3.1,4673,In Stock,2025-12-10,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100630,Apple Washing Machine Model-861,Apple,Appliances,Washing Machine,SELL1002,33295,5,140,23,Bangalore,2.5,3631,In Stock,2025-12-12,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100631,LG Laptop Model-446,LG,Electronics,Laptop,SELL1002,37864,30,470,33,Bangalore,4.2,2321,In Stock,2025-11-29,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100632,Boat Men Model-661,Boat,Fashion,Men,SELL1003,31673,10,153,98,Bangalore,3.4,4009,In Stock,2025-11-29,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100633,Nike Kitchen Model-531,Nike,Home,Kitchen,SELL1003,41512,15,406,81,Delhi,3.1,2488,In Stock,2025-12-24,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100634,Dell Furniture Model-709,Dell,Home,Furniture,SELL1003,15546,30,267,71,Hyderabad,3.8,2898,In Stock,2025-11-26,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100635,Boat Refrigerator Model-394,Boat,Appliances,Refrigerator,SELL1001,29500,15,24,33,Chennai,4.0,3024,In Stock,2025-12-16,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100636,Samsung AC Model-780,Samsung,Appliances,AC,SELL1002,31758,20,48,46,Mumbai,3.4,4685,In Stock,2025-12-21,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100637,Boat Mobile Model-401,Boat,Electronics,Mobile,SELL1002,31642,15,250,99,Delhi,2.7,3866,In Stock,2025-12-01,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100638,Boat Men Model-297,Boat,Fashion,Men,SELL1004,44004,5,122,43,Delhi,3.3,51,In Stock,2025-12-18,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100639,LG Headphones Model-616,LG,Electronics,Headphones,SELL1003,4854,20,14,87,Hyderabad,2.7,1544,In Stock,2025-12-21,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100640,Nike Laptop Model-372,Nike,Electronics,Laptop,SELL1002,47879,15,95,78,Hyderabad,3.9,771,In Stock,2025-11-27,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100641,Nike Men Model-470,Nike,Fashion,Men,SELL1004,21581,30,282,47,Hyderabad,3.5,897,In Stock,2025-11-30,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100642,Dell Decor Model-431,Dell,Home,Decor,SELL1001,28147,10,342,24,Bangalore,3.4,4123,In Stock,2025-12-14,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100643,Nike Laptop Model-731,Nike,Electronics,Laptop,SELL1003,26906,5,390,37,Bangalore,3.5,2837,In Stock,2025-12-15,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100644,Dell Headphones Model-598,Dell,Electronics,Headphones,SELL1002,7471,20,120,37,Bangalore,3.6,4755,In Stock,2025-12-09,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100645,Dell Furniture Model-725,Dell,Home,Furniture,SELL1002,30077,30,109,27,Mumbai,4.2,3983,In Stock,2025-12-15,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100646,Nike AC Model-983,Nike,Appliances,AC,SELL1004,20509,10,231,80,Chennai,3.8,3742,In Stock,2025-12-04,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100647,Apple Kitchen Model-273,Apple,Home,Kitchen,SELL1001,1179,10,370,20,Bangalore,5.0,4847,In Stock,2025-12-02,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100648,LG Washing Machine Model-724,LG,Appliances,Washing Machine,SELL1001,43598,10,343,92,Bangalore,4.2,2284,In Stock,2025-12-14,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100649,Nike AC Model-173,Nike,Appliances,AC,SELL1003,36582,15,91,79,Chennai,3.5,1531,In Stock,2025-12-22,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100650,Dell Washing Machine Model-703,Dell,Appliances,Washing Machine,SELL1004,42580,15,481,37,Chennai,3.5,2742,In Stock,2025-12-09,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100651,LG Kids Model-941,LG,Fashion,Kids,SELL1001,9947,15,169,57,Bangalore,2.5,1382,In Stock,2025-12-17,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100652,Nike Headphones Model-691,Nike,Electronics,Headphones,SELL1001,46179,30,208,41,Chennai,4.9,2097,In Stock,2025-12-15,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100653,Boat Laptop Model-395,Boat,Electronics,Laptop,SELL1001,18274,0,108,37,Bangalore,4.9,4917,In Stock,2025-12-19,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100654,Sony Mobile Model-868,Sony,Electronics,Mobile,SELL1001,28770,15,155,38,Hyderabad,4.8,1061,In Stock,2025-12-24,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100655,Samsung Furniture Model-919,Samsung,Home,Furniture,SELL1004,35532,30,256,77,Chennai,3.6,842,In Stock,2025-12-14,Very disappointed,Very disappointed,Very disappointed,Very disappointed,Very disappointed
100656,Samsung Washing Machine Model-475,Samsung,Appliances,Washing Machine,SELL1004,20485,20,278,86,Bangalore,3.8,2944,In Stock,2025-11-25,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100657,HP Smartwatch Model-875,HP,Electronics,Smartwatch,SELL1002,7169,15,298,78,Chennai,3.6,4658,In Stock,2025-11-29,Average quality,Average quality,Average quality,Average quality,Average quality
100658,Dell Laptop Model-450,Dell,Electronics,Laptop,SELL1004,32766,30,295,61,Mumbai,4.6,4934,In Stock,2025-12-09,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100659,HP Women Model-972,HP,Fashion,Women,SELL1001,35840,20,316,38,Hyderabad,4.3,2748,In Stock,2025-12-19,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100660,HP Women Model-788,HP,Fashion,Women,SELL1003,5199,5,81,87,Mumbai,2.6,1061,In Stock,2025-11-26,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100661,Nike Kids Model-203,Nike,Fashion,Kids,SELL1002,3883,5,240,53,Chennai,4.2,1529,In Stock,2025-12-25,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100662,LG Women Model-950,LG,Fashion,Women,SELL1003,48410,20,281,50,Bangalore,3.9,2401,In Stock,2025-11-30,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100663,Puma Mobile Model-563,Puma,Electronics,Mobile,SELL1004,20584,5,429,72,Bangalore,4.4,3296,In Stock,2025-12-15,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100664,Nike Women Model-561,Nike,Fashion,Women,SELL1004,3366,15,497,87,Bangalore,3.6,1706,In Stock,2025-12-25,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100665,Apple Women Model-393,Apple,Fashion,Women,SELL1004,29306,30,434,23,Chennai,4.9,1056,In Stock,2025-12-13,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100666,Nike AC Model-326,Nike,Appliances,AC,SELL1003,42235,15,89,85,Hyderabad,4.8,2502,In Stock,2025-12-09,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100667,Sony Kids Model-432,Sony,Fashion,Kids,SELL1004,7455,15,196,42,Bangalore,3.0,1265,In Stock,2025-12-18,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100668,Samsung Refrigerator Model-952,Samsung,Appliances,Refrigerator,SELL1004,13376,20,291,98,Mumbai,4.7,1899,In Stock,2025-12-11,Works perfectly,Works perfectly,Works perfectly,Works perfectly,Works perfectly
100669,Apple AC Model-212,Apple,Appliances,AC,SELL1004,19614,30,388,23,Hyderabad,3.6,2050,In Stock,2025-12-10,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100670,Puma Mobile Model-580,Puma,Electronics,Mobile,SELL1004,46074,15,444,66,Hyderabad,4.1,344,In Stock,2025-11-29,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100671,Dell Smartwatch Model-241,Dell,Electronics,Smartwatch,SELL1003,42153,15,438,67,Delhi,2.9,1034,In Stock,2025-12-07,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100672,Sony Kids Model-449,Sony,Fashion,Kids,SELL1002,28209,30,89,92,Mumbai,4.7,4483,In Stock,2025-12-08,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100673,Puma Mobile Model-219,Puma,Electronics,Mobile,SELL1002,30918,15,82,62,Chennai,2.7,3814,In Stock,2025-12-04,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100674,Boat Mobile Model-726,Boat,Electronics,Mobile,SELL1003,759,20,231,20,Bangalore,4.4,3823,In Stock,2025-12-12,Average quality,Average quality,Average quality,Average quality,Average quality
100675,HP Furniture Model-458,HP,Home,Furniture,SELL1004,39327,0,121,95,Mumbai,4.3,4506,In Stock,2025-12-02,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100676,Apple Smartwatch Model-912,Apple,Electronics,Smartwatch,SELL1002,27995,30,284,52,Delhi,4.4,3435,In Stock,2025-11-27,Average quality,Average quality,Average quality,Average quality,Average quality
100677,HP Furniture Model-212,HP,Home,Furniture,SELL1001,3503,10,208,52,Mumbai,3.2,1061,In Stock,2025-12-06,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100678,LG Washing Machine Model-825,LG,Appliances,Washing Machine,SELL1004,35679,10,220,49,Chennai,2.6,2827,In Stock,2025-12-07,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100679,Nike Women Model-318,Nike,Fashion,Women,SELL1004,37080,5,322,34,Chennai,3.6,819,In Stock,2025-12-19,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100680,Nike Men Model-474,Nike,Fashion,Men,SELL1004,47123,10,345,75,Bangalore,4.5,4659,In Stock,2025-11-27,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100681,Samsung Decor Model-773,Samsung,Home,Decor,SELL1003,48721,10,435,93,Hyderabad,3.6,601,In Stock,2025-12-15,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100682,Apple AC Model-654,Apple,Appliances,AC,SELL1004,26402,10,295,26,Mumbai,3.3,3497,In Stock,2025-12-24,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100683,Boat Washing Machine Model-252,Boat,Appliances,Washing Machine,SELL1004,5509,0,324,96,Hyderabad,3.2,3552,In Stock,2025-12-01,Not worth the price,Not worth the price,Not worth the price,Not worth the price,Not worth the price
100684,Dell Smartwatch Model-570,Dell,Electronics,Smartwatch,SELL1002,1361,10,474,66,Bangalore,4.2,847,In Stock,2025-12-25,Average quality,Average quality,Average quality,Average quality,Average quality
100685,Samsung Decor Model-409,Samsung,Home,Decor,SELL1003,41021,0,37,62,Hyderabad,3.3,1176,In Stock,2025-12-12,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100686,Sony AC Model-868,Sony,Appliances,AC,SELL1002,31732,20,61,38,Delhi,3.6,318,In Stock,2025-12-17,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100687,HP Kitchen Model-901,HP,Home,Kitchen,SELL1003,30082,15,99,89,Chennai,4.5,1027,In Stock,2025-12-14,"Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great","Not bad, not great"
100688,HP Refrigerator Model-356,HP,Appliances,Refrigerator,SELL1002,46140,0,484,54,Mumbai,3.5,2803,In Stock,2025-12-24,"Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied","Excellent product, very satisfied"
100689,Nike AC Model-114,Nike,Appliances,AC,SELL1002,41940,30,424,64,Hyderabad,2.7,2164,In Stock,2025-12-11,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100690,Samsung Kids Model-142,Samsung,Fashion,Kids,SELL1002,27032,10,443,74,Bangalore,4.5,756,In Stock,2025-11-28,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100691,Nike Washing Machine Model-471,Nike,Appliances,Washing Machine,SELL1001,11311,0,388,23,Mumbai,4.3,2287,In Stock,2025-11-27,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100692,HP Headphones Model-190,HP,Electronics,Headphones,SELL1002,18097,15,128,61,Chennai,4.3,4367,In Stock,2025-12-23,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100693,Dell Refrigerator Model-451,Dell,Appliances,Refrigerator,SELL1004,20162,20,94,36,Hyderabad,2.5,164,In Stock,2025-12-11,Product is okay,Product is okay,Product is okay,Product is okay,Product is okay
100694,LG Washing Machine Model-773,LG,Appliances,Washing Machine,SELL1004,19268,0,143,34,Bangalore,4.7,1993,In Stock,2025-12-07,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100695,Sony Women Model-276,Sony,Fashion,Women,SELL1001,33826,0,225,59,Delhi,2.5,349,In Stock,2025-11-26,Bad experience,Bad experience,Bad experience,Bad experience,Bad experience
100696,Puma AC Model-246,Puma,Appliances,AC,SELL1004,7437,0,394,85,Delhi,4.0,573,In Stock,2025-12-09,Worth the money,Worth the money,Worth the money,Worth the money,Worth the money
100697,HP Laptop Model-479,HP,Electronics,Laptop,SELL1004,48975,20,97,73,Mumbai,2.9,1679,In Stock,2025-12-10,Poor quality,Poor quality,Poor quality,Poor quality,Poor quality
100698,Sony Furniture Model-254,Sony,Home,Furniture,SELL1002,45069,10,286,31,Bangalore,4.4,4506,In Stock,2025-11-29,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
100699,Sony Furniture Model-974,Sony,Home,Furniture,SELL1004,32506,30,412,40,Chennai,3.5,3718,In Stock,2025-12-14,Meets expectations,Meets expectations,Meets expectations,Meets expectations,Meets expectations
100700,Apple Refrigerator Model-319,Apple,Appliances,Refrigerator,SELL1004,46593,15,99,70,Bangalore,4.3,166,In Stock,2025-12-13,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100701,Puma Women Model-819,Puma,Fashion,Women,SELL1001,19225,0,79,44,Hyderabad,3.0,164,In Stock,2025-12-22,Decent for the price,Decent for the price,Decent for the price,Decent for the price,Decent for the price
100702,Sony Decor Model-882,Sony,Home,Decor,SELL1001,43283,0,392,74,Hyderabad,4.2,2639,In Stock,2025-12-21,Quality is really good,Quality is really good,Quality is really good,Quality is really good,Quality is really good
100703,Nike Kitchen Model-108,Nike,Home,Kitchen,SELL1001,20156,5,206,98,Mumbai,3.2,531,In Stock,2025-12-18,Highly recommended,Highly recommended,Highly recommended,Highly recommended,Highly recommended
